STATION_ID,DATE,CHLa,Year,Month,StationDate,STATION_YEAR,SECCHI_DEPTH,NITROGEN_TOTAL,PHOSPHORUS_TOTAL,PHOSPHORUS_ORTHO,TURBIDITY_HACH,TURBIDITY_NTU,TSF,TF,TSS,AMMONIA_TOTAL,NITRATE_TOTAL,DIN
2-XLW000.60,2018-06-26T00:00:00Z,43.9,2018,6,2-XLW000.60_2018-06-26,2-XLW000.60_2018,0.3,1.49,0.04,0.04,NA,NA,NA,NA,NA,0.01,NA,NA
2-XLW000.60,2018-07-12T00:00:00Z,21.7,2018,7,2-XLW000.60_2018-07-12,2-XLW000.60_2018,0.5,1.17,0.04,0.03,NA,NA,NA,NA,NA,0.01,NA,NA
2-XLW000.60,2018-08-15T00:00:00Z,18.6,2018,8,2-XLW000.60_2018-08-15,2-XLW000.60_2018,0.5,0.94,0.04,0.03,NA,NA,NA,NA,NA,0.01,NA,NA
2-XLW000.60,2018-09-10T00:00:00Z,44.7,2018,9,2-XLW000.60_2018-09-10,2-XLW000.60_2018,0.7,1.07,0.05,0.02,NA,NA,NA,NA,NA,0.05,NA,NA
2-XLW000.60,2018-10-03T00:00:00Z,19.9,2018,10,2-XLW000.60_2018-10-03,2-XLW000.60_2018,1,0.68,0.03,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
2-XLW000.60,2023-05-04T00:00:00Z,10.3,2023,5,2-XLW000.60_2023-05-04,2-XLW000.60_2023,2,0.5,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
2-XLW000.60,2023-06-27T00:00:00Z,5.27,2023,6,2-XLW000.60_2023-06-27,2-XLW000.60_2023,2.5,0.59,0.01,0,NA,NA,NA,NA,NA,0,NA,NA
2-XLW000.60,2023-07-24T00:00:00Z,5.62,2023,7,2-XLW000.60_2023-07-24,2-XLW000.60_2023,2.2,0.49,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
2-XLW000.60,2023-08-08T00:00:00Z,10.4,2023,8,2-XLW000.60_2023-08-08,2-XLW000.60_2023,1.8,0.58,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
2-XLW000.60,2023-09-27T00:00:00Z,14.2,2023,9,2-XLW000.60_2023-09-27,2-XLW000.60_2023,1.2,0.76,0.02,0.01,NA,NA,NA,NA,NA,0.07,NA,NA
2-XLW000.60,2023-10-12T00:00:00Z,7.113333333333333,2023,10,2-XLW000.60_2023-10-12,2-XLW000.60_2023,2.2,0.47000000000000003,0.01,0.006666666666666667,NA,NA,NA,NA,NA,0.05333333333333334,NA,NA
2-XLW000.60,2024-05-20T00:00:00Z,14.4,2024,5,2-XLW000.60_2024-05-20,2-XLW000.60_2024,1.2,1.18,0.02,0.01,NA,NA,NA,NA,NA,0,NA,NA
2-XLW000.60,2024-06-03T00:00:00Z,8.74,2024,6,2-XLW000.60_2024-06-03,2-XLW000.60_2024,1.2,0.66,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
2-XLW000.60,2024-07-23T00:00:00Z,8.94,2024,7,2-XLW000.60_2024-07-23,2-XLW000.60_2024,1.2,0.58,0.01,0.02,NA,NA,NA,NA,NA,0,NA,NA
2-XLW000.60,2024-08-12T00:00:00Z,NA,2024,8,2-XLW000.60_2024-08-12,2-XLW000.60_2024,1.5,0.56,NA,0.01,NA,NA,NA,NA,NA,0,NA,NA
2-XMW000.72,2002-05-01T00:00:00Z,1.69,2002,5,2-XMW000.72_2002-05-01,2-XMW000.72_2002,3.6,NA,0.02,0.02,1.5,NA,3,93,3,0.04,0.04,0.08
2-XMW000.72,2002-06-25T00:00:00Z,0.87,2002,6,2-XMW000.72_2002-06-25,2-XMW000.72_2002,5,NA,0.01,0.02,0.7,NA,3,NA,3,0.04,0.04,0.08
2-XMW000.72,2002-07-25T00:00:00Z,2.21,2002,7,2-XMW000.72_2002-07-25,2-XMW000.72_2002,5,NA,0.02,0.02,1.2,NA,3,77,3,0.04,0.04,0.08
2-XMW000.72,2002-08-21T00:00:00Z,3.29,2002,8,2-XMW000.72_2002-08-21,2-XMW000.72_2002,2.9,NA,0.01,0.02,1.5,NA,3,85,3,0.04,0.04,0.08
2-XMW000.72,2002-09-23T00:00:00Z,34.92,2002,9,2-XMW000.72_2002-09-23,2-XMW000.72_2002,1.2,NA,0.03,0.02,3.4,NA,3,94,3,0.04,0.04,0.08
2-XMW000.72,2002-10-30T00:00:00Z,28.46,2002,10,2-XMW000.72_2002-10-30,2-XMW000.72_2002,2,NA,0.02,0.02,3.7,NA,3,107,4,0.10500000000000001,0.04,0.14500000000000002
2-XMW000.72,2008-05-15T00:00:00Z,0.5,2008,5,2-XMW000.72_2008-05-15,2-XMW000.72_2008,6.5,0.16,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2008-06-18T00:00:00Z,1.26,2008,6,2-XMW000.72_2008-06-18,2-XMW000.72_2008,6.3,0.24,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2008-07-14T00:00:00Z,1.01,2008,7,2-XMW000.72_2008-07-14,2-XMW000.72_2008,6.5,0.31,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2008-08-14T00:00:00Z,4.63,2008,8,2-XMW000.72_2008-08-14,2-XMW000.72_2008,4.2,0.32,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2008-09-16T00:00:00Z,44.3,2008,9,2-XMW000.72_2008-09-16,2-XMW000.72_2008,0.8,1.02,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2008-10-16T00:00:00Z,45.89,2008,10,2-XMW000.72_2008-10-16,2-XMW000.72_2008,0.7,1.08,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2013-05-21T00:00:00Z,0.59,2013,5,2-XMW000.72_2013-05-21,2-XMW000.72_2013,2.6,0.18,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2013-06-19T00:00:00Z,2.05,2013,6,2-XMW000.72_2013-06-19,2-XMW000.72_2013,3.5,0.21,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2013-07-24T00:00:00Z,1.85,2013,7,2-XMW000.72_2013-07-24,2-XMW000.72_2013,4.2,0.17,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2013-08-21T00:00:00Z,0.82,2013,8,2-XMW000.72_2013-08-21,2-XMW000.72_2013,6.2,0.18,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2013-09-18T00:00:00Z,2.22,2013,9,2-XMW000.72_2013-09-18,2-XMW000.72_2013,5.8,0.21,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2013-10-22T00:00:00Z,2.95,2013,10,2-XMW000.72_2013-10-22,2-XMW000.72_2013,5.1,0.23,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2014-05-21T00:00:00Z,0.78,2014,5,2-XMW000.72_2014-05-21,2-XMW000.72_2014,4.7,0.21,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2014-06-25T00:00:00Z,3.26,2014,6,2-XMW000.72_2014-06-25,2-XMW000.72_2014,3.3,0.27,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2014-07-23T00:00:00Z,3.58,2014,7,2-XMW000.72_2014-07-23,2-XMW000.72_2014,2.4,0.31,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2014-08-27T00:00:00Z,3.86,2014,8,2-XMW000.72_2014-08-27,2-XMW000.72_2014,4,0.27,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
2-XMW000.72,2014-09-24T00:00:00Z,3.93,2014,9,2-XMW000.72_2014-09-24,2-XMW000.72_2014,NA,0.39,0.02,0.01,NA,NA,NA,NA,NA,0,NA,NA
2-XMW000.72,2014-10-29T00:00:00Z,27.2,2014,10,2-XMW000.72_2014-10-29,2-XMW000.72_2014,2,0.54,0.02,0.01,NA,NA,NA,NA,NA,0,NA,NA
2-XMW000.72,2019-05-28T00:00:00Z,1.08,2019,5,2-XMW000.72_2019-05-28,2-XMW000.72_2019,5.2,0.16,0,0,NA,NA,NA,NA,NA,0.03,NA,NA
2-XMW000.72,2019-06-19T00:00:00Z,0.91,2019,6,2-XMW000.72_2019-06-19,2-XMW000.72_2019,4.9,0.18,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
2-XMW000.72,2019-07-23T00:00:00Z,3.01,2019,7,2-XMW000.72_2019-07-23,2-XMW000.72_2019,3.9,0.21,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
2-XMW000.72,2019-08-20T00:00:00Z,0.85,2019,8,2-XMW000.72_2019-08-20,2-XMW000.72_2019,5.9,0.24,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
2-XMW000.72,2019-09-30T00:00:00Z,1.46,2019,9,2-XMW000.72_2019-09-30,2-XMW000.72_2019,4.5,0.22,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
2-XMW000.72,2019-10-29T00:00:00Z,1.67,2019,10,2-XMW000.72_2019-10-29,2-XMW000.72_2019,4.3,0.28,0.01,0,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT000.92,2007-05-03T00:00:00Z,NA,2007,5,3-HNT000.92_2007-05-03,3-HNT000.92_2007,1.7,0.58,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2007-06-11T00:00:00Z,1.87,2007,6,3-HNT000.92_2007-06-11,3-HNT000.92_2007,3,0.44,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2007-07-26T00:00:00Z,2.17,2007,7,3-HNT000.92_2007-07-26,3-HNT000.92_2007,1.5,0.45,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2007-08-30T00:00:00Z,3.49,2007,8,3-HNT000.92_2007-08-30,3-HNT000.92_2007,1.7,0.44,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2007-09-26T00:00:00Z,1.94,2007,9,3-HNT000.92_2007-09-26,3-HNT000.92_2007,3,0.53,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2007-10-18T00:00:00Z,2.51,2007,10,3-HNT000.92_2007-10-18,3-HNT000.92_2007,1.7,0.46,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2012-05-30T00:00:00Z,1.14,2012,5,3-HNT000.92_2012-05-30,3-HNT000.92_2012,2.6,0.51,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2012-06-26T00:00:00Z,1.41,2012,6,3-HNT000.92_2012-06-26,3-HNT000.92_2012,2.4,0.39,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2012-07-24T00:00:00Z,1.62,2012,7,3-HNT000.92_2012-07-24,3-HNT000.92_2012,1.8,0.47,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2012-08-15T00:00:00Z,1.62,2012,8,3-HNT000.92_2012-08-15,3-HNT000.92_2012,2.1,0.38,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2012-09-10T00:00:00Z,1.99,2012,9,3-HNT000.92_2012-09-10,3-HNT000.92_2012,2.8,0.4,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2012-10-22T00:00:00Z,1.35,2012,10,3-HNT000.92_2012-10-22,3-HNT000.92_2012,3.1,0.52,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2013-05-02T00:00:00Z,1.39,2013,5,3-HNT000.92_2013-05-02,3-HNT000.92_2013,4.1,0.56,0.01,0.02,NA,NA,NA,NA,NA,0.08,NA,NA
3-HNT000.92,2013-06-12T00:00:00Z,2.28,2013,6,3-HNT000.92_2013-06-12,3-HNT000.92_2013,2.9,0.44,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2013-07-23T00:00:00Z,1.69,2013,7,3-HNT000.92_2013-07-23,3-HNT000.92_2013,3.6,0.33,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2013-08-27T00:00:00Z,1.35,2013,8,3-HNT000.92_2013-08-27,3-HNT000.92_2013,4.6,0.32,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2013-09-26T00:00:00Z,2.15,2013,9,3-HNT000.92_2013-09-26,3-HNT000.92_2013,4.1,0.34,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2013-10-15T00:00:00Z,1.51,2013,10,3-HNT000.92_2013-10-15,3-HNT000.92_2013,4.3,0.31,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2018-05-17T00:00:00Z,3.31,2018,5,3-HNT000.92_2018-05-17,3-HNT000.92_2018,3.2,0.62,0.01,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT000.92,2018-06-20T00:00:00Z,2.44,2018,6,3-HNT000.92_2018-06-20,3-HNT000.92_2018,2.6,0.41,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT000.92,2018-07-25T00:00:00Z,4.68,2018,7,3-HNT000.92_2018-07-25,3-HNT000.92_2018,2,0.39,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT000.92,2018-08-16T00:00:00Z,2.37,2018,8,3-HNT000.92_2018-08-16,3-HNT000.92_2018,2.9,0.38,0,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT000.92,2018-09-25T00:00:00Z,7.17,2018,9,3-HNT000.92_2018-09-25,3-HNT000.92_2018,1.4,0.43,0.02,0.01,NA,NA,NA,NA,NA,0.02,NA,NA
3-HNT000.92,2018-10-18T00:00:00Z,8.055,2018,10,3-HNT000.92_2018-10-18,3-HNT000.92_2018,1.4,0.415,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT000.92,2019-05-01T00:00:00Z,4.02,2019,5,3-HNT000.92_2019-05-01,3-HNT000.92_2019,2,0.5,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT000.92,2019-06-25T00:00:00Z,2.47,2019,6,3-HNT000.92_2019-06-25,3-HNT000.92_2019,2.1,0.34,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT000.92,2019-07-17T00:00:00Z,1.58,2019,7,3-HNT000.92_2019-07-17,3-HNT000.92_2019,2.8,0.35,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
3-HNT000.92,2019-08-14T00:00:00Z,2.51,2019,8,3-HNT000.92_2019-08-14,3-HNT000.92_2019,2,0.34,0,0.01,NA,NA,NA,NA,NA,0,NA,NA
3-HNT000.92,2019-09-19T00:00:00Z,4.34,2019,9,3-HNT000.92_2019-09-19,3-HNT000.92_2019,2.1,0.4,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT000.92,2019-10-24T00:00:00Z,2.24,2019,10,3-HNT000.92_2019-10-24,3-HNT000.92_2019,2.2,0.36,0.01,0,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT000.92,2024-05-02T00:00:00Z,1.01,2024,5,3-HNT000.92_2024-05-02,3-HNT000.92_2024,2.4,0.46,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT000.92,2024-06-10T00:00:00Z,2.4,2024,6,3-HNT000.92_2024-06-10,3-HNT000.92_2024,2.1,0.35,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
3-HNT000.92,2024-07-15T00:00:00Z,1.32,2024,7,3-HNT000.92_2024-07-15,3-HNT000.92_2024,2.2,0.36,0,0.01,NA,NA,NA,NA,NA,0,NA,NA
3-HNT000.92,2024-08-12T00:00:00Z,NA,2024,8,3-HNT000.92_2024-08-12,3-HNT000.92_2024,1.8,0.34,NA,0.01,NA,NA,NA,NA,NA,0,NA,NA
3-HNT002.09,2006-05-30T00:00:00Z,2.74,2006,5,3-HNT002.09_2006-05-30,3-HNT002.09_2006,NA,NA,0.02,0.02,NA,NA,NA,NA,NA,0.07500000000000001,0.11,0.185
3-HNT002.09,2006-07-06T00:00:00Z,3.36,2006,7,3-HNT002.09_2006-07-06,3-HNT002.09_2006,NA,NA,0.01,0.02,NA,NA,NA,NA,NA,0.04,0.12,0.16
3-HNT002.09,2006-08-29T00:00:00Z,3.15,2006,8,3-HNT002.09_2006-08-29,3-HNT002.09_2006,NA,NA,0.02,0.02,NA,NA,NA,NA,NA,0.04,0.04,0.08
3-HNT002.09,2013-05-02T00:00:00Z,1.26,2013,5,3-HNT002.09_2013-05-02,3-HNT002.09_2013,3.3,0.56,0.01,0.02,NA,NA,NA,NA,NA,0.07,NA,NA
3-HNT002.09,2013-06-12T00:00:00Z,4.27,2013,6,3-HNT002.09_2013-06-12,3-HNT002.09_2013,1.9,0.56,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT002.09,2013-07-23T00:00:00Z,1.51,2013,7,3-HNT002.09_2013-07-23,3-HNT002.09_2013,3.2,0.36,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT002.09,2013-08-27T00:00:00Z,1.53,2013,8,3-HNT002.09_2013-08-27,3-HNT002.09_2013,2.5,0.32,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT002.09,2018-05-17T00:00:00Z,5.13,2018,5,3-HNT002.09_2018-05-17,3-HNT002.09_2018,2.6,0.6,0.02,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
3-HNT002.09,2018-06-20T00:00:00Z,2.21,2018,6,3-HNT002.09_2018-06-20,3-HNT002.09_2018,2.6,0.38,0.01,0,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT002.09,2018-07-25T00:00:00Z,6.41,2018,7,3-HNT002.09_2018-07-25,3-HNT002.09_2018,1.8,0.39,0.01,0,NA,NA,NA,NA,NA,0,NA,NA
3-HNT002.09,2018-08-16T00:00:00Z,2.22,2018,8,3-HNT002.09_2018-08-16,3-HNT002.09_2018,2.6,0.38,0,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT002.09,2018-09-25T00:00:00Z,10.2,2018,9,3-HNT002.09_2018-09-25,3-HNT002.09_2018,1.3,0.42,0.02,0.01,NA,NA,NA,NA,NA,0.02,NA,NA
3-HNT002.09,2018-10-18T00:00:00Z,9.575,2018,10,3-HNT002.09_2018-10-18,3-HNT002.09_2018,1.3,0.505,0.02,0.01,NA,NA,NA,NA,NA,0.03,NA,NA
3-HNT002.09,2019-05-01T00:00:00Z,3.77,2019,5,3-HNT002.09_2019-05-01,3-HNT002.09_2019,1.8,0.47,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT002.09,2019-06-25T00:00:00Z,2.4,2019,6,3-HNT002.09_2019-06-25,3-HNT002.09_2019,2,0.34,0,0,NA,NA,NA,NA,NA,0,NA,NA
3-HNT002.09,2019-07-17T00:00:00Z,1.35,2019,7,3-HNT002.09_2019-07-17,3-HNT002.09_2019,2.7,0.36,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
3-HNT002.09,2019-08-14T00:00:00Z,2.54,2019,8,3-HNT002.09_2019-08-14,3-HNT002.09_2019,2,0.38,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
3-HNT002.09,2019-09-19T00:00:00Z,4.57,2019,9,3-HNT002.09_2019-09-19,3-HNT002.09_2019,1.9,0.36,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-HNT002.09,2019-10-24T00:00:00Z,2.67,2019,10,3-HNT002.09_2019-10-24,3-HNT002.09_2019,2,0.43,0.01,0,NA,NA,NA,NA,NA,0.03,NA,NA
3-MOT000.39,2003-05-27T00:00:00Z,4.9,2003,5,3-MOT000.39_2003-05-27,3-MOT000.39_2003,NA,NA,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2003-06-25T00:00:00Z,6.05,2003,6,3-MOT000.39_2003-06-25,3-MOT000.39_2003,NA,NA,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2003-07-28T00:00:00Z,3.99,2003,7,3-MOT000.39_2003-07-28,3-MOT000.39_2003,NA,1.05,0.01,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2003-08-27T00:00:00Z,15.15,2003,8,3-MOT000.39_2003-08-27,3-MOT000.39_2003,NA,0.78,0.01,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2003-09-25T00:00:00Z,17.23,2003,9,3-MOT000.39_2003-09-25,3-MOT000.39_2003,NA,0.69,0.02,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2003-10-15T00:00:00Z,12.03,2003,10,3-MOT000.39_2003-10-15,3-MOT000.39_2003,NA,0.65,0.01,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2008-05-22T00:00:00Z,29.83,2008,5,3-MOT000.39_2008-05-22,3-MOT000.39_2008,0.6,0.74,0.04,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2008-06-19T00:00:00Z,11.46,2008,6,3-MOT000.39_2008-06-19,3-MOT000.39_2008,0.8,0.52,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2008-07-21T00:00:00Z,2.23,2008,7,3-MOT000.39_2008-07-21,3-MOT000.39_2008,2,0.42,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2008-08-27T00:00:00Z,2.49,2008,8,3-MOT000.39_2008-08-27,3-MOT000.39_2008,2.1,0.58,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2008-09-18T00:00:00Z,3.36,2008,9,3-MOT000.39_2008-09-18,3-MOT000.39_2008,2.5,0.41,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2008-10-09T00:00:00Z,2.58,2008,10,3-MOT000.39_2008-10-09,3-MOT000.39_2008,2.5,0.32,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2009-05-21T00:00:00Z,2.49,2009,5,3-MOT000.39_2009-05-21,3-MOT000.39_2009,2.5,0.39,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2009-06-25T00:00:00Z,16.38,2009,6,3-MOT000.39_2009-06-25,3-MOT000.39_2009,0.8,0.84,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2009-07-30T00:00:00Z,1.73,2009,7,3-MOT000.39_2009-07-30,3-MOT000.39_2009,3.1,0.46,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2009-08-27T00:00:00Z,2.35,2009,8,3-MOT000.39_2009-08-27,3-MOT000.39_2009,2.9,0.35,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2009-09-24T00:00:00Z,1.48,2009,9,3-MOT000.39_2009-09-24,3-MOT000.39_2009,3.9,0.35,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2009-10-22T00:00:00Z,3.63,2009,10,3-MOT000.39_2009-10-22,3-MOT000.39_2009,2.5,0.34,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2013-05-15T00:00:00Z,1.98,2013,5,3-MOT000.39_2013-05-15,3-MOT000.39_2013,2.7,0.4,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2013-06-26T00:00:00Z,1.23,2013,6,3-MOT000.39_2013-06-26,3-MOT000.39_2013,3.5,0.29,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2013-07-25T00:00:00Z,1.83,2013,7,3-MOT000.39_2013-07-25,3-MOT000.39_2013,3.4,0.32,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2013-08-14T00:00:00Z,2.05,2013,8,3-MOT000.39_2013-08-14,3-MOT000.39_2013,4.6,0.26,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2013-09-24T00:00:00Z,3.92,2013,9,3-MOT000.39_2013-09-24,3-MOT000.39_2013,2.6,0.33,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2013-10-16T00:00:00Z,5.38,2013,10,3-MOT000.39_2013-10-16,3-MOT000.39_2013,2.5,0.33,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2014-05-14T00:00:00Z,5.04,2014,5,3-MOT000.39_2014-05-14,3-MOT000.39_2014,1.4,0.54,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2014-06-18T00:00:00Z,2.22,2014,6,3-MOT000.39_2014-06-18,3-MOT000.39_2014,2,0.38,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2014-07-14T00:00:00Z,1.37,2014,7,3-MOT000.39_2014-07-14,3-MOT000.39_2014,2.8,0.63,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2014-08-06T00:00:00Z,2.03,2014,8,3-MOT000.39_2014-08-06,3-MOT000.39_2014,3.2,0.29,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
3-MOT000.39,2014-09-22T00:00:00Z,2.79,2014,9,3-MOT000.39_2014-09-22,3-MOT000.39_2014,3.4,0.31,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
3-MOT000.39,2014-10-28T00:00:00Z,4.86,2014,10,3-MOT000.39_2014-10-28,3-MOT000.39_2014,2.8,0.3,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
3-MOT000.39,2019-05-28T00:00:00Z,3.77,2019,5,3-MOT000.39_2019-05-28,3-MOT000.39_2019,2,0.38,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-MOT000.39,2019-06-26T00:00:00Z,1.57,2019,6,3-MOT000.39_2019-06-26,3-MOT000.39_2019,3,0.34,0.01,0,NA,NA,NA,NA,NA,0.02,NA,NA
3-MOT000.39,2019-07-15T00:00:00Z,1.3,2019,7,3-MOT000.39_2019-07-15,3-MOT000.39_2019,3.8,0.3,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-MOT000.39,2019-08-15T00:00:00Z,2.33,2019,8,3-MOT000.39_2019-08-15,3-MOT000.39_2019,2.8,0.27,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
3-MOT000.39,2019-09-12T00:00:00Z,2.31,2019,9,3-MOT000.39_2019-09-12,3-MOT000.39_2019,3.6,0.28,0.01,0,NA,NA,NA,NA,NA,0.01,NA,NA
3-MOT000.39,2019-10-31T00:00:00Z,4.45,2019,10,3-MOT000.39_2019-10-31,3-MOT000.39_2019,3.1,0.26,0.01,0,NA,NA,NA,NA,NA,0.01,NA,NA
3-MOT000.39,2021-05-24T00:00:00Z,3.03,2021,5,3-MOT000.39_2021-05-24,3-MOT000.39_2021,2.6,0.38,0.01,NA,NA,1.48,NA,NA,1,0.01,0.08,0.09
3-MOT000.39,2021-06-21T00:00:00Z,1.73,2021,6,3-MOT000.39_2021-06-21,3-MOT000.39_2021,3.8,0.32,0.01,NA,NA,0.65,NA,NA,1,0.01,0.06,0.06999999999999999
