CBSeg2003,Station,SampleDate,Year,Month,STATION_YEAR,CHLA,TN,DIN,TP,TSS,SECCHI
JMSTF ,TF5.3,2010-09-08T00:00:00Z,2010,9,TF5.3_2010,13.7,1.144,0.643,0.0672,24,0.7
JMSTF ,TF5.3,2010-10-05T00:00:00Z,2010,10,TF5.3_2010,0.96,0.786,0.515,0.045,7,0.6
JMSTF ,TF5.3,2011-05-03T00:00:00Z,2011,5,TF5.3_2011,1.03,0.52,0.312,0.097,70,0.1
JMSTF ,TF5.3,2011-07-19T00:00:00Z,2011,7,TF5.3_2011,16.7,0.642,0.167,0.0476,9,0.5
JMSTF ,TF5.3,2011-08-02T00:00:00Z,2011,8,TF5.3_2011,14.4,0.831,0.331,0.0715,9,0.9
JMSTF ,TF5.3,2011-09-22T00:00:00Z,2011,9,TF5.3_2011,8.97,0.485,0.204,0.0304,5,1.2
JMSTF ,TF5.3,2011-10-04T00:00:00Z,2011,10,TF5.3_2011,1.82,0.83,0.531,NA,7,1.2
JMSTF ,TF5.3,2012-05-03T00:00:00Z,2012,5,TF5.3_2012,1.64,NA,0.298,NA,8,0.9
JMSTF ,TF5.3,2012-06-14T00:00:00Z,2012,6,TF5.3_2012,4.54,NA,0.094,0.0408,8,1
JMSTF ,TF5.3,2012-07-19T00:00:00Z,2012,7,TF5.3_2012,18.7,NA,0.127,0.0815,8,0.8
JMSTF ,TF5.3,2012-08-07T00:00:00Z,2012,8,TF5.3_2012,9.13,NA,0.295,0.0487,7,1.2
JMSTF ,TF5.3,2012-09-20T00:00:00Z,2012,9,TF5.3_2012,4.2,NA,0.146,0.0418,7,0.9
JMSTF ,TF5.3,2012-10-23T00:00:00Z,2012,10,TF5.3_2012,2.88,NA,0.245,NA,5,1.2
JMSTF ,TF5.3,2013-05-09T00:00:00Z,2013,5,TF5.3_2013,4.91,NA,0.269,0.1987,372,0.1
JMSTF ,TF5.3,2013-06-06T00:00:00Z,2013,6,TF5.3_2013,10.3,NA,0.162,0.0672,9,1
JMSTF ,TF5.3,2013-07-18T00:00:00Z,2013,7,TF5.3_2013,1.17,NA,0.474,0.0528,11,0.5
JMSTF ,TF5.3,2013-08-15T00:00:00Z,2013,8,TF5.3_2013,2.35,NA,0.205,0.0457,10,NA
JMSTF ,TF5.3,2013-09-04T00:00:00Z,2013,9,TF5.3_2013,4.84,NA,0.129,NA,9,NA
JMSTF ,TF5.3,2013-10-01T00:00:00Z,2013,10,TF5.3_2013,18.2,NA,0.153,0.0514,9,0.7
JMSTF ,TF5.3,2014-05-06T00:00:00Z,2014,5,TF5.3_2014,1,NA,0.387,NA,16,0.4
JMSTF ,TF5.3,2014-06-03T00:00:00Z,2014,6,TF5.3_2014,19.7,NA,0.151,NA,9,0.6
JMSTF ,TF5.3,2014-07-01T00:00:00Z,2014,7,TF5.3_2014,6.18,NA,0.142,NA,7,1.1
JMSTF ,TF5.3,2014-08-05T00:00:00Z,2014,8,TF5.3_2014,7.94,NA,0.121,NA,8,0.9
JMSTF ,TF5.3,2014-09-03T00:00:00Z,2014,9,TF5.3_2014,12.7,NA,0.082,NA,6,0.8
JMSTF ,TF5.3,2014-10-07T00:00:00Z,2014,10,TF5.3_2014,6.25,NA,0.275,NA,8,1.1
JMSTF ,TF5.3,2015-05-05T00:00:00Z,2015,5,TF5.3_2015,1.03,NA,0.317,NA,10,0.9
JMSTF ,TF5.3,2015-06-18T00:00:00Z,2015,6,TF5.3_2015,9.86,NA,0.397,NA,7,1
JMSTF ,TF5.3,2015-07-07T00:00:00Z,2015,7,TF5.3_2015,9.9,NA,0.545,NA,8,NA
JMSTF ,TF5.3,2015-08-06T00:00:00Z,2015,8,TF5.3_2015,7.49,NA,0.169,NA,5,0.9
JMSTF ,TF5.3,2015-09-17T00:00:00Z,2015,9,TF5.3_2015,9.24,NA,0.491,NA,5,1
JMSTF ,TF5.3,2016-05-12T00:00:00Z,2016,5,TF5.3_2016,0.94,NA,0.316,NA,10,0.9
JMSTF ,TF5.3,2016-06-07T00:00:00Z,2016,6,TF5.3_2016,1.12,NA,0.341,0.1967,70,0.1
JMSTF ,TF5.3,2016-07-12T00:00:00Z,2016,7,TF5.3_2016,5.84,NA,0.299,0.0374,8,0.9
JMSTF ,TF5.3,2016-08-02T00:00:00Z,2016,8,TF5.3_2016,2.99,NA,0.147,NA,14,0.7
JMSTF ,TF5.3,2016-09-07T00:00:00Z,2016,9,TF5.3_2016,5.45,NA,0.15,NA,6,0.9
JMSTF ,TF5.3,2016-10-04T00:00:00Z,2016,10,TF5.3_2016,1.08,NA,0.442,0.0508,22,0.3
JMSTF ,TF5.3,2017-06-13T00:00:00Z,2017,6,TF5.3_2017,5.09,NA,0.13,NA,5,1.3
JMSTF ,TF5.3,2017-07-18T00:00:00Z,2017,7,TF5.3_2017,15.6,NA,0.085,NA,7,0.9
JMSTF ,TF5.3,2017-08-01T00:00:00Z,2017,8,TF5.3_2017,9.04,NA,0.117,NA,6,1
JMSTF ,TF5.3,2017-09-19T00:00:00Z,2017,9,TF5.3_2017,9.72,NA,0.089,NA,8,1.2
JMSTF ,TF5.3,2017-10-03T00:00:00Z,2017,10,TF5.3_2017,9.52,NA,0.123,NA,7,0.9
JMSTF ,TF5.3,2018-05-01T00:00:00Z,2018,5,TF5.3_2018,1.51,NA,0.31,0.0461,19,0.5
JMSTF ,TF5.3,2018-06-05T00:00:00Z,2018,6,TF5.3_2018,0.76,NA,0.324,0.0932,50,0.2
JMSTF ,TF5.3,2018-07-10T00:00:00Z,2018,7,TF5.3_2018,11.9,NA,0.033,NA,7,0.7
JMSTF ,TF5.3,2018-08-07T00:00:00Z,2018,8,TF5.3_2018,1.55,NA,0.393,0.1021,26,0.1
JMSTF ,TF5.3,2018-09-05T00:00:00Z,2018,9,TF5.3_2018,4.13,NA,0.214,0.0425,6,0.7
JMSTF ,TF5.3,2018-10-02T00:00:00Z,2018,10,TF5.3_2018,0.85,NA,0.436,0.0751,69,0.1
JMSTF ,TF5.3,2019-05-07T00:00:00Z,2019,5,TF5.3_2019,4.4,0.41300000000000003,0.256,NA,9,0.7
JMSTF ,TF5.3,2019-06-04T00:00:00Z,2019,6,TF5.3_2019,10.1,NA,0.187,NA,9,0.8
JMSTF ,TF5.3,2019-07-09T00:00:00Z,2019,7,TF5.3_2019,5.34,NA,0.387,0.0476,7,0.6
JMSTF ,TF5.3,2019-08-06T00:00:00Z,2019,8,TF5.3_2019,4.25,NA,0.132,NA,4,1.1
JMSTF ,TF5.3,2019-09-10T00:00:00Z,2019,9,TF5.3_2019,10.5,0.3705,0.123,0.0463,5,0.9
JMSTF ,TF5.3,2019-10-08T00:00:00Z,2019,10,TF5.3_2019,4.95,0.481,0.223,0.042,9,1.1
JMSTF ,TF5.3,2020-07-08T00:00:00Z,2020,7,TF5.3_2020,2.46,0.311,0.112,NA,5,1.1
JMSTF ,TF5.3,2020-08-12T00:00:00Z,2020,8,TF5.3_2020,4.79,0.565,0.28,NA,5,1.3
JMSTF ,TF5.3,2020-09-21T00:00:00Z,2020,9,TF5.3_2020,1.26,0.324,0.134,NA,8,0.7
JMSTF ,TF5.3,2020-10-05T00:00:00Z,2020,10,TF5.3_2020,0.68,0.513,0.262,NA,7,0.6
JMSTF ,TF5.3,2021-05-05T00:00:00Z,2021,5,TF5.3_2021,1.03,0.365,0.194,NA,4,1.5
JMSTF ,TF5.3,2021-06-08T00:00:00Z,2021,6,TF5.3_2021,12.5,0.40249999999999997,0.198,NA,6,1
JMSTF ,TF5.3,2021-07-07T00:00:00Z,2021,7,TF5.3_2021,16.6,NA,0.213,NA,7,1
JMSTF ,TF5.3,2021-08-03T00:00:00Z,2021,8,TF5.3_2021,9.26,0.518,0.215,NA,7,0.8
JMSTF ,TF5.3,2021-09-02T00:00:00Z,2021,9,TF5.3_2021,6.42,0.545,0.279,NA,5,1.5
JMSTF ,TF5.3,2021-10-05T00:00:00Z,2021,10,TF5.3_2021,3.72,0.716,0.509,NA,7,1
JMSTF ,TF5.3,2022-05-03T00:00:00Z,2022,5,TF5.3_2022,1.03,0.31825000000000003,0.108,0.0377,6,1.4
JMSTF ,TF5.3,2022-06-07T00:00:00Z,2022,6,TF5.3_2022,4.32,0.548,0.351,0.0432,7,0.9
JMSTF ,TF5.3,2022-07-06T00:00:00Z,2022,7,TF5.3_2022,12.1,0.4175,0.122,0.0435,5,0.9
JMSTF ,TF5.3,2022-08-02T00:00:00Z,2022,8,TF5.3_2022,4.79,0.63875,0.343,0.0475,6,1
JMSTF ,TF5.3,2022-09-07T00:00:00Z,2022,9,TF5.3_2022,11.9,0.6659999999999999,0.32,0.0411,7,0.9
JMSTF ,TF5.3,2022-10-20T00:00:00Z,2022,10,TF5.3_2022,7.16,0.51575,0.245,0.0382,4,1.3
JMSTF ,TF5.3,2023-05-02T00:00:00Z,2023,5,TF5.3_2023,1.21,0.6032500000000001,0.315,0.054,14,0.3
JMSTF ,TF5.3,2023-06-06T00:00:00Z,2023,6,TF5.3_2023,3.31,0.49050000000000005,0.212,0.0452,14,1
JMSTF ,TF5.3,2023-07-06T00:00:00Z,2023,7,TF5.3_2023,8.44,0.69,0.315,0.056,6,0.8
JMSTF ,TF5.3,2023-08-01T00:00:00Z,2023,8,TF5.3_2023,10.6,0.584,0.211,0.0457,11,0.8
JMSTF ,TF5.3,2023-09-06T00:00:00Z,2023,9,TF5.3_2023,7.17,0.63575,0.211,0.041,6,0.7
JMSTF ,TF5.3,2023-10-03T00:00:00Z,2023,10,TF5.3_2023,4.79,0.665,0.359,0.0404,6,0.9
JMSTF ,TF5.5,2000-05-11T00:00:00Z,2000,5,TF5.5_2000,NA,NA,NA,NA,NA,0.4
JMSTF ,TF5.5,2000-05-23T00:00:00Z,2000,5,TF5.5_2000,43.97,1.009,0.525,0.111,23,0.6
JMSTF ,TF5.5,2000-06-20T00:00:00Z,2000,6,TF5.5_2000,52.14,1.032,0.404,0.115,20,NA
JMSTF ,TF5.5,2000-07-05T00:00:00Z,2000,7,TF5.5_2000,NA,NA,NA,NA,NA,0.5
JMSTF ,TF5.5,2000-07-18T00:00:00Z,2000,7,TF5.5_2000,65.49,1.103,0.027,0.137,30,0.4
JMSTF ,TF5.5,2000-08-09T00:00:00Z,2000,8,TF5.5_2000,NA,NA,NA,NA,NA,0.5
JMSTF ,TF5.5,2000-08-22T00:00:00Z,2000,8,TF5.5_2000,NA,1.016,0.079,0.113,26,0.5
JMSTF ,TF5.5,2000-09-26T00:00:00Z,2000,9,TF5.5_2000,31.13,NA,0.659,0.083,NA,0.6
JMSTF ,TF5.5,2000-10-24T00:00:00Z,2000,10,TF5.5_2000,43.34,0.917,0.201,0.088,24,0.5
JMSTF ,TF5.5,2001-05-24T00:00:00Z,2001,5,TF5.5_2001,25.69,0.827,0.333,0.0834,19,0.5
JMSTF ,TF5.5,2001-06-19T00:00:00Z,2001,6,TF5.5_2001,35.51,0.992,0.346,0.1002,27,0.4
JMSTF ,TF5.5,2001-07-24T00:00:00Z,2001,7,TF5.5_2001,35.48,0.947,0.134,0.1069,19,0.5
JMSTF ,TF5.5,2001-08-21T00:00:00Z,2001,8,TF5.5_2001,52.21,1.082,0.259,0.1172,22,0.3
JMSTF ,TF5.5,2001-09-18T00:00:00Z,2001,9,TF5.5_2001,53.49,1.055,0.013,0.127,31,0.3
JMSTF ,TF5.5,2001-10-16T00:00:00Z,2001,10,TF5.5_2001,55.22,1.15,0.04,0.143,34,0.4
JMSTF ,TF5.5,2002-05-30T00:00:00Z,2002,5,TF5.5_2002,47.01,0.94,0.074,0.1176,37,0.3
JMSTF ,TF5.5,2002-06-25T00:00:00Z,2002,6,TF5.5_2002,54.22,1.11,0.043,0.1433,46,0.3
JMSTF ,TF5.5,2002-07-23T00:00:00Z,2002,7,TF5.5_2002,53.08,1.17,0.081,0.1568,40,0.3
JMSTF ,TF5.5,2002-08-13T00:00:00Z,2002,8,TF5.5_2002,53.88,1.336,0.175,0.1448,30,0.5
JMSTF ,TF5.5,2002-09-24T00:00:00Z,2002,9,TF5.5_2002,57.67,1.2570000000000001,0.315,0.08,35,0.4
JMSTF ,TF5.5,2002-10-22T00:00:00Z,2002,10,TF5.5_2002,44.75,1.541,0.769,0.3612,36,0.4
JMSTF ,TF5.5,2003-05-27T00:00:00Z,2003,5,TF5.5_2003,1.99,0.74,0.346,0.08,29,0.3
JMSTF ,TF5.5,2003-06-24T00:00:00Z,2003,6,TF5.5_2003,5.04,0.703,0.368,0.06,16,0.5
JMSTF ,TF5.5,2003-07-15T00:00:00Z,2003,7,TF5.5_2003,NA,0.7284999999999999,0.339,0.06,14,0.5
JMSTF ,TF5.5,2003-08-26T00:00:00Z,2003,8,TF5.5_2003,32.06,1.1375,0.35,0.08,31,0.3
JMSTF ,TF5.5,2003-09-24T00:00:00Z,2003,9,TF5.5_2003,2.73,0.741,0.311,0.07,20,0.2
JMSTF ,TF5.5,2003-10-28T00:00:00Z,2003,10,TF5.5_2003,2.49,0.91,0.506,0.0838,51,0.3
JMSTF ,TF5.5,2004-05-18T00:00:00Z,2004,5,TF5.5_2004,30.65,0.98,0.371,0.1103,37,0.4
JMSTF ,TF5.5,2004-06-15T00:00:00Z,2004,6,TF5.5_2004,22,1.117,0.518,0.1035,87,0.4
JMSTF ,TF5.5,2004-07-20T00:00:00Z,2004,7,TF5.5_2004,40.48,0.769,0.101,0.0887,29,0.4
JMSTF ,TF5.5,2004-08-17T00:00:00Z,2004,8,TF5.5_2004,NA,0.882,0.509,0.0738,20,0.3
JMSTF ,TF5.5,2004-09-21T00:00:00Z,2004,9,TF5.5_2004,2.56,0.86,0.442,0.088,18,0.3
JMSTF ,TF5.5,2004-10-19T00:00:00Z,2004,10,TF5.5_2004,3.74,0.911,0.605,0.0706,35,0.5
JMSTF ,TF5.5,2005-05-24T00:00:00Z,2005,5,TF5.5_2005,0.5,0.932,0.463,0.077,27,0.7
JMSTF ,TF5.5,2005-06-21T00:00:00Z,2005,6,TF5.5_2005,0.5,0.993,0.2,0.1236,25,0.4
JMSTF ,TF5.5,2005-07-19T00:00:00Z,2005,7,TF5.5_2005,59.26,NA,NA,NA,NA,0.4
JMSTF ,TF5.5,2005-08-23T00:00:00Z,2005,8,TF5.5_2005,56.32,1.067,0.393,0.0973,27,0.5
JMSTF ,TF5.5,2005-09-20T00:00:00Z,2005,9,TF5.5_2005,30.49,1.077,0.325,0.1034,28,0.4
JMSTF ,TF5.5,2005-10-18T00:00:00Z,2005,10,TF5.5_2005,9.99,1.395,0.611,0.1032,59,0.3
JMSTF ,TF5.5,2006-05-15T00:00:00Z,2006,5,TF5.5_2006,36.72,1.033,0.426,0.0864,24,0.4
JMSTF ,TF5.5,2006-06-29T00:00:00Z,2006,6,TF5.5_2006,5.06,0.963,0.409,0.1522,110,0.2
JMSTF ,TF5.5,2006-07-24T00:00:00Z,2006,7,TF5.5_2006,83.39,1.232,0.288,0.1218,44,0.4
JMSTF ,TF5.5,2006-08-22T00:00:00Z,2006,8,TF5.5_2006,34.62,1.079,0.206,0.1241,36,0.4
JMSTF ,TF5.5,2006-09-26T00:00:00Z,2006,9,TF5.5_2006,11.71,NA,0.574,0.0721,18,0.4
JMSTF ,TF5.5,2006-10-30T00:00:00Z,2006,10,TF5.5_2006,1.99,0.724,0.503,0.0746,26,0.5
JMSTF ,TF5.5,2007-05-30T00:00:00Z,2007,5,TF5.5_2007,26.24,0.869,0.184,0.094,27,0.6
JMSTF ,TF5.5,2007-06-18T00:00:00Z,2007,6,TF5.5_2007,46.37,0.942,0.243,0.0816,23,0.6
JMSTF ,TF5.5,2007-07-23T00:00:00Z,2007,7,TF5.5_2007,62.94,0.957,0.022,0.1012,23,0.4
JMSTF ,TF5.5,2007-08-20T00:00:00Z,2007,8,TF5.5_2007,27.73,0.996,0.509,0.1082,21,0.5
JMSTF ,TF5.5,2007-09-24T00:00:00Z,2007,9,TF5.5_2007,67.11,1.315,0.177,0.1214,35,0.3
JMSTF ,TF5.5,2007-10-22T00:00:00Z,2007,10,TF5.5_2007,36.56,1.081,0.274,0.085,24,0.4
JMSTF ,TF5.5,2008-05-22T00:00:00Z,2008,5,TF5.5_2008,7.48,0.8,0.444,0.0624,20,0.5
JMSTF ,TF5.5,2008-06-17T00:00:00Z,2008,6,TF5.5_2008,47.22,0.936,0.062,0.1016,24,0.6
JMSTF ,TF5.5,2008-07-15T00:00:00Z,2008,7,TF5.5_2008,36.95,1.127,0.253,0.0976,22,0.5
JMSTF ,TF5.5,2008-09-16T00:00:00Z,2008,9,TF5.5_2008,17.39,1.18,0.488,0.0942,33,NA
JMSTF ,TF5.5,2008-10-21T00:00:00Z,2008,10,TF5.5_2008,24.69,1.3,0.524,0.0878,24,0.6
JMSTF ,TF5.5,2009-05-19T00:00:00Z,2009,5,TF5.5_2009,8.85,0.827,0.457,0.0533,16,0.8
JMSTF ,TF5.5,2009-06-16T00:00:00Z,2009,6,TF5.5_2009,15.74,0.825,0.367,0.0757,19,0.6
JMSTF ,TF5.5,2009-07-21T00:00:00Z,2009,7,TF5.5_2009,NA,0.837,0.065,0.1002,24,0.5
JMSTF ,TF5.5,2009-08-18T00:00:00Z,2009,8,TF5.5_2009,57.53,1.019,0.007,0.1098,23,0.4
JMSTF ,TF5.5,2009-09-15T00:00:00Z,2009,9,TF5.5_2009,37.54,1.009,0.171,0.0936,29,0.4
JMSTF ,TF5.5,2009-10-28T00:00:00Z,2009,10,TF5.5_2009,30.42,1.096,0.495,0.0656,23,0.4
JMSTF ,TF5.5,2010-05-04T00:00:00Z,2010,5,TF5.5_2010,9.18,0.831,0.422,0.068,24,0.5
JMSTF ,TF5.5,2010-06-02T00:00:00Z,2010,6,TF5.5_2010,18.9,0.805,0.256,0.0752,64,0.5
JMSTF ,TF5.5,2010-07-07T00:00:00Z,2010,7,TF5.5_2010,37.6,0.84,0.008,0.1063,18,0.4
JMSTF ,TF5.5,2010-08-03T00:00:00Z,2010,8,TF5.5_2010,59.8,1.174,0.045,0.1334,24,0.5
JMSTF ,TF5.5,2010-09-08T00:00:00Z,2010,9,TF5.5_2010,55.5,1.106,0.011,0.1344,44,0.4
JMSTF ,TF5.5,2010-10-05T00:00:00Z,2010,10,TF5.5_2010,16.8,1.046,0.538,0.079,21,0.5
JMSTF ,TF5.5,2011-05-03T00:00:00Z,2011,5,TF5.5_2011,8.62,0.535,0.33,0.0668,24,0.4
JMSTF ,TF5.5,2011-07-19T00:00:00Z,2011,7,TF5.5_2011,59.7,0.885,0.015,0.1001,26,0.4
JMSTF ,TF5.5,2011-08-02T00:00:00Z,2011,8,TF5.5_2011,71.9,1.074,0.02,0.0996,25,0.5
JMSTF ,TF5.5,2011-09-22T00:00:00Z,2011,9,TF5.5_2011,23.2,1.153,0.624,0.0584,14,0.6
JMSTF ,TF5.5,2011-10-04T00:00:00Z,2011,10,TF5.5_2011,25.3,NA,0.396,0.0735,22,0.5
JMSTF ,TF5.5,2012-05-03T00:00:00Z,2012,5,TF5.5_2012,48.9,0.603,NA,NA,22,0.6
JMSTF ,TF5.5,2012-06-14T00:00:00Z,2012,6,TF5.5_2012,40.4,0.609,0.007,NA,20,0.5
JMSTF ,TF5.5,2012-07-19T00:00:00Z,2012,7,TF5.5_2012,47.3,0.929,0.006,NA,27,0.3
JMSTF ,TF5.5,2012-08-07T00:00:00Z,2012,8,TF5.5_2012,49.5,0.876,NA,NA,21,0.5
JMSTF ,TF5.5,2012-09-20T00:00:00Z,2012,9,TF5.5_2012,46.2,0.943,0.117,NA,23,0.4
JMSTF ,TF5.5,2012-10-23T00:00:00Z,2012,10,TF5.5_2012,49.3,0.783,0.053,NA,19,0.4
JMSTF ,TF5.5,2013-05-09T00:00:00Z,2013,5,TF5.5_2013,4.16,NA,0.248,0.0522,23,0.3
JMSTF ,TF5.5,2013-06-06T00:00:00Z,2013,6,TF5.5_2013,43.5,0.585,0.069,NA,28,0.5
JMSTF ,TF5.5,2013-07-18T00:00:00Z,2013,7,TF5.5_2013,17.9,0.945,0.288,0.0675,16,0.4
JMSTF ,TF5.5,2013-08-15T00:00:00Z,2013,8,TF5.5_2013,43.5,NA,0.038,NA,14,0.7
JMSTF ,TF5.5,2013-09-04T00:00:00Z,2013,9,TF5.5_2013,27.4,NA,0.29,0.062,18,NA
JMSTF ,TF5.5,2013-10-01T00:00:00Z,2013,10,TF5.5_2013,50.3,0.796,0.072,NA,24,0.5
JMSTF ,TF5.5,2014-05-06T00:00:00Z,2014,5,TF5.5_2014,3.17,NA,0.337,NA,22,0.3
JMSTF ,TF5.5,2014-06-03T00:00:00Z,2014,6,TF5.5_2014,16.8,NA,0.249,NA,14,0.4
JMSTF ,TF5.5,2014-07-01T00:00:00Z,2014,7,TF5.5_2014,48.8,0.702,0.011,NA,24,0.7
JMSTF ,TF5.5,2014-08-05T00:00:00Z,2014,8,TF5.5_2014,14.8,0.756,0.012,NA,18,0.6
JMSTF ,TF5.5,2014-09-03T00:00:00Z,2014,9,TF5.5_2014,53.5,0.781,0.019,NA,21,0.5
JMSTF ,TF5.5,2014-10-07T00:00:00Z,2014,10,TF5.5_2014,44.8,0.957,0.008,NA,52,0.3
JMSTF ,TF5.5,2015-05-05T00:00:00Z,2015,5,TF5.5_2015,10.4,NA,0.283,NA,12,0.6
JMSTF ,TF5.5,2015-06-18T00:00:00Z,2015,6,TF5.5_2015,71.8,0.777,0.0345,NA,29,0.4
JMSTF ,TF5.5,2015-07-07T00:00:00Z,2015,7,TF5.5_2015,37.4,0.955,0.271,NA,20,0.5
JMSTF ,TF5.5,2015-08-06T00:00:00Z,2015,8,TF5.5_2015,12.4,0.952,0.078,NA,24,0.4
JMSTF ,TF5.5,2015-09-17T00:00:00Z,2015,9,TF5.5_2015,42.2,1.259,0.209,NA,21,0.4
JMSTF ,TF5.5,2016-05-12T00:00:00Z,2016,5,TF5.5_2016,5.5,NA,0.343,0.0454,18,0.7
JMSTF ,TF5.5,2016-06-07T00:00:00Z,2016,6,TF5.5_2016,7.39,NA,0.34,0.0591,24,0.2
JMSTF ,TF5.5,2016-07-12T00:00:00Z,2016,7,TF5.5_2016,45.4,0.786,0.153,NA,16,0.5
JMSTF ,TF5.5,2016-08-02T00:00:00Z,2016,8,TF5.5_2016,37.9,0.654,0.13,NA,20,0.6
JMSTF ,TF5.5,2016-09-07T00:00:00Z,2016,9,TF5.5_2016,32.2,0.826,0.082,NA,26,0.4
JMSTF ,TF5.5,2016-10-04T00:00:00Z,2016,10,TF5.5_2016,5.07,0.5905,0.373,0.0425,17,0.5
JMSTF ,TF5.5,2017-06-13T00:00:00Z,2017,6,TF5.5_2017,27.5,NA,0.22,NA,22,0.5
JMSTF ,TF5.5,2017-07-18T00:00:00Z,2017,7,TF5.5_2017,52,0.718,0.005,NA,22,0.4
JMSTF ,TF5.5,2017-08-01T00:00:00Z,2017,8,TF5.5_2017,62.3,1.171,0.005,NA,27,0.3
JMSTF ,TF5.5,2017-09-19T00:00:00Z,2017,9,TF5.5_2017,32.6,0.803,0.005,NA,26,0.5
JMSTF ,TF5.5,2017-10-03T00:00:00Z,2017,10,TF5.5_2017,26.6,0.702,0.005,NA,26,0.4
JMSTF ,TF5.5,2018-05-01T00:00:00Z,2018,5,TF5.5_2018,3.54,NA,0.301,0.0452,24,0.4
JMSTF ,TF5.5,2018-06-05T00:00:00Z,2018,6,TF5.5_2018,3.84,NA,0.4,0.0814,25,0.2
JMSTF ,TF5.5,2018-07-10T00:00:00Z,2018,7,TF5.5_2018,30.4,0.71,0.00375,NA,23,0.3
JMSTF ,TF5.5,2018-08-07T00:00:00Z,2018,8,TF5.5_2018,41.6,0.864,0.182,0.079,18,0.3
JMSTF ,TF5.5,2018-09-05T00:00:00Z,2018,9,TF5.5_2018,35.7,0.546,0.00375,NA,18,0.4
JMSTF ,TF5.5,2018-10-02T00:00:00Z,2018,10,TF5.5_2018,2.85,NA,0.416,0.0786,34,0.2
JMSTF ,TF5.5,2019-05-07T00:00:00Z,2019,5,TF5.5_2019,14,NA,0.283,NA,13,0.6
JMSTF ,TF5.5,2019-06-04T00:00:00Z,2019,6,TF5.5_2019,31.3,0.689,0.124,NA,20,0.5
JMSTF ,TF5.5,2019-07-09T00:00:00Z,2019,7,TF5.5_2019,46.8,0.676,0.005,NA,24,0.3
JMSTF ,TF5.5,2019-08-06T00:00:00Z,2019,8,TF5.5_2019,21.8,0.66,0.01,NA,33,0.3
JMSTF ,TF5.5,2019-09-10T00:00:00Z,2019,9,TF5.5_2019,49,0.758,0.005,NA,37,0.2
JMSTF ,TF5.5,2019-10-08T00:00:00Z,2019,10,TF5.5_2019,29.2,0.673,0.076,NA,31,0.3
JMSTF ,TF5.5,2020-07-08T00:00:00Z,2020,7,TF5.5_2020,37.6,NA,0.008,NA,18,0.5
JMSTF ,TF5.5,2020-08-12T00:00:00Z,2020,8,TF5.5_2020,36,NA,0.153,NA,10,0.6
JMSTF ,TF5.5,2020-09-21T00:00:00Z,2020,9,TF5.5_2020,22.4,NA,0.205,NA,19,0.5
JMSTF ,TF5.5,2020-10-05T00:00:00Z,2020,10,TF5.5_2020,17.9,NA,0.237,NA,16,0.4
JMSTF ,TF5.5,2021-05-05T00:00:00Z,2021,5,TF5.5_2021,27.2,NA,0.129,NA,16,0.7
JMSTF ,TF5.5,2021-06-08T00:00:00Z,2021,6,TF5.5_2021,36.4,NA,0.068,NA,23,0.4
JMSTF ,TF5.5,2021-07-07T00:00:00Z,2021,7,TF5.5_2021,57.9,0.798,0.008,NA,25,0.5
JMSTF ,TF5.5,2021-08-03T00:00:00Z,2021,8,TF5.5_2021,43.2,0.75,0.08,NA,21,0.5
JMSTF ,TF5.5,2021-09-02T00:00:00Z,2021,9,TF5.5_2021,64.2,0.837,0.035,NA,23,0.5
JMSTF ,TF5.5,2021-10-05T00:00:00Z,2021,10,TF5.5_2021,30.3,0.83,0.251,NA,26,0.5
JMSTF ,TF5.5,2022-05-03T00:00:00Z,2022,5,TF5.5_2022,34.2,0.555,0.036,NA,23,0.6
JMSTF ,TF5.5,2022-06-07T00:00:00Z,2022,6,TF5.5_2022,52.5,0.738,0.075,0.0747,16,0.4
JMSTF ,TF5.5,2022-07-06T00:00:00Z,2022,7,TF5.5_2022,39.5,0.738,0.005,0.0864,18,0.4
JMSTF ,TF5.5,2022-08-02T00:00:00Z,2022,8,TF5.5_2022,63.6,0.827,0.018,0.0791,25,0.6
JMSTF ,TF5.5,2022-09-07T00:00:00Z,2022,9,TF5.5_2022,44.7,0.852,0.068,0.0842,29,0.3
JMSTF ,TF5.5,2022-10-20T00:00:00Z,2022,10,TF5.5_2022,41,0.744,0.00375,0.0743,24,0.3
JMSTF ,TF5.5,2023-05-02T00:00:00Z,2023,5,TF5.5_2023,9.38,0.775,0.335,0.0688,20,0.2
JMSTF ,TF5.5,2023-06-06T00:00:00Z,2023,6,TF5.5_2023,47.8,0.698,0.005,0.0823,19,0.6
JMSTF ,TF5.5,2023-07-06T00:00:00Z,2023,7,TF5.5_2023,40.2,0.867,0.128,0.0828,17,0.6
JMSTF ,TF5.5,2023-08-01T00:00:00Z,2023,8,TF5.5_2023,65.6,0.948,0.021,0.1012,39,0.6
JMSTF ,TF5.5,2023-09-06T00:00:00Z,2023,9,TF5.5_2023,52.2,0.814,0.0096,0.082,22,0.4
JMSTF ,TF5.5,2023-10-03T00:00:00Z,2023,10,TF5.5_2023,37.1,0.848,0.1642,0.0682,24,0.4
JMSTF ,TF5.5A,2000-05-23T00:00:00Z,2000,5,TF5.5A_2000,23.96,0.741,0.394,0.199,25,0.5
JMSTF ,TF5.5A,2000-06-20T00:00:00Z,2000,6,TF5.5A_2000,42.13,0.875,0.211,0.095,19,NA
